,user_id,movie_id,score
2633,117811,32407,4
2634,55210,8358,4
2635,118579,10440,3
2636,117811,32407,4
2637,55210,8358,4
2638,50791,91426,4
2639,50791,91426,4
2640,50791,91426,4
2641,55210,8358,4
2642,24378,7992,3
2643,50791,91426,4
2644,24378,7992,3
2645,71154,91549,4
2646,118579,10440,3
2647,118579,10440,3
2648,117811,32407,4
2649,117811,32407,4
2650,118579,10440,3
2651,117811,32407,4
2652,118579,10440,3
2653,117811,32407,4
2654,24378,7992,3
2655,24378,7992,3
2656,24378,7992,3
2657,24378,7992,3
2658,55210,8358,4
2659,50791,91426,4
2660,71154,91549,4
2661,71154,91549,4
2662,118579,10440,3
2663,117811,32407,4
2664,71154,91549,4
2665,71154,91549,4
2666,71154,91549,4
2667,24378,7992,3
2668,71154,91549,4
2669,55210,8358,4
2670,55210,8358,4
2671,50791,91426,4
2672,50791,91426,4
2673,118579,10440,3
2674,55210,8358,4
2675,117811,32407,4
2676,55210,8358,4
2677,118579,10440,3
2678,117811,32407,4
2679,55210,8358,4
2680,50791,91426,4
2681,50791,91426,4
2682,50791,91426,4
2683,55210,8358,4
2684,24378,7992,3
2685,50791,91426,4
2686,24378,7992,3
2687,71154,91549,4
2688,118579,10440,3
2689,117811,32407,4
2690,118579,10440,3
2691,117811,32407,4
2692,118579,10440,3
2693,117811,32407,4
2694,118579,10440,3
2695,117811,32407,4
2696,24378,7992,3
2697,24378,7992,3
2698,24378,7992,3
2699,24378,7992,3
2700,55210,8358,4
2701,50791,91426,4
2702,71154,91549,4
2703,71154,91549,4
2704,118579,10440,3
2705,117811,32407,4
2706,71154,91549,4
2707,71154,91549,4
2708,71154,91549,4
2709,24378,7992,3
2710,71154,91549,4
2711,55210,8358,4
2712,55210,8358,4
2713,50791,91426,4
2714,50791,91426,4
2715,55210,8358,4
2716,118579,10440,3
2717,117811,32407,4
2718,55210,8358,4
2719,118579,10440,3
2720,117811,32407,4
2721,55210,8358,4
2722,50791,91426,4
2723,50791,91426,4
2724,50791,91426,4
2725,55210,8358,4
2726,24378,7992,3
2727,50791,91426,4
2728,24378,7992,3
2729,71154,91549,4
2730,118579,10440,3
2731,117811,32407,4
2732,118579,10440,3
2733,117811,32407,4
2734,118579,10440,3
2735,117811,32407,4
2736,118579,10440,3
2737,117811,32407,4
2738,24378,7992,3
2739,24378,7992,3
2740,24378,7992,3
2741,24378,7992,3
2742,55210,8358,4
2743,50791,91426,4
2744,71154,91549,4
2745,71154,91549,4
2746,118579,10440,3
2747,117811,32407,4
2748,71154,91549,4
2749,71154,91549,4
2750,71154,91549,4
2751,24378,7992,3
2752,71154,91549,4
2753,55210,8358,4
2754,55210,8358,4
2755,50791,91426,4
2756,50791,91426,4
2757,118579,10440,3
2758,55210,8358,4
2759,117811,32407,4
2760,118579,10440,3
2761,117811,32407,4
2762,55210,8358,4
2763,55210,8358,4
2764,50791,91426,4
2765,50791,91426,4
2766,50791,91426,4
2767,55210,8358,4
2768,24378,7992,3
2769,50791,91426,4
2770,24378,7992,3
2771,71154,91549,4
2772,118579,10440,3
2773,117811,32407,4
2774,118579,10440,3
2775,117811,32407,4
2776,118579,10440,3
2777,117811,32407,4
2778,118579,10440,3
2779,117811,32407,4
2780,24378,7992,3
2781,24378,7992,3
2782,24378,7992,3
2783,24378,7992,3
2784,55210,8358,4
2785,50791,91426,4
2786,71154,91549,4
2787,71154,91549,4
2788,118579,10440,3
2789,117811,32407,4
2790,71154,91549,4
2791,71154,91549,4
2792,71154,91549,4
2793,24378,7992,3
2794,71154,91549,4
2795,55210,8358,4
2796,55210,8358,4
2797,50791,91426,4
2798,50791,91426,4
2799,118579,10440,3
2800,55210,8358,4
2801,117811,32407,4
2802,118579,10440,3
2803,55210,8358,4
2804,117811,32407,4
2805,55210,8358,4
2806,50791,91426,4
2807,50791,91426,4
2808,50791,91426,4
2809,55210,8358,4
2810,24378,7992,3
2811,50791,91426,4
2812,24378,7992,3
2813,71154,91549,4
2814,118579,10440,3
2815,117811,32407,4
2816,118579,10440,3
2817,117811,32407,4
2818,118579,10440,3
2819,117811,32407,4
2820,118579,10440,3
2821,117811,32407,4
2822,24378,7992,3
2823,24378,7992,3
2824,24378,7992,3
2825,24378,7992,3
2826,55210,8358,4
2827,50791,91426,4
2828,71154,91549,4
2829,71154,91549,4
2830,118579,10440,3
2831,117811,32407,4
2832,71154,91549,4
2833,71154,91549,4
2834,71154,91549,4
2835,24378,7992,3
2836,71154,91549,4
2837,55210,8358,4
2838,55210,8358,4
2839,50791,91426,4
2840,50791,91426,4
2841,118579,10440,3
2842,117811,32407,4
2843,55210,8358,4
2844,118579,10440,3
2845,117811,32407,4
2846,55210,8358,4
2847,55210,8358,4
2848,50791,91426,4
2849,50791,91426,4
2850,50791,91426,4
2851,55210,8358,4
2852,24378,7992,3
2853,50791,91426,4
2854,71154,91549,4
2855,24378,7992,3
2856,118579,10440,3
2857,117811,32407,4
2858,118579,10440,3
2859,117811,32407,4
2860,118579,10440,3
2861,117811,32407,4
2862,118579,10440,3
2863,117811,32407,4
2864,24378,7992,3
2865,24378,7992,3
2866,24378,7992,3
2867,24378,7992,3
2868,55210,8358,4
2869,50791,91426,4
2870,71154,91549,4
2871,71154,91549,4
2872,118579,10440,3
2873,117811,32407,4
2874,71154,91549,4
2875,71154,91549,4
2876,71154,91549,4
2877,24378,7992,3
2878,71154,91549,4
2879,55210,8358,4
2880,55210,8358,4
2881,50791,91426,4
2882,50791,91426,4
2883,118579,10440,3
2884,117811,32407,4
2885,55210,8358,4
2886,118579,10440,3
2887,117811,32407,4
2888,55210,8358,4
2889,55210,8358,4
2890,50791,91426,4
2891,50791,91426,4
2892,50791,91426,4
2893,55210,8358,4
2894,24378,7992,3
2895,71154,91549,4
2896,50791,91426,4
2897,24378,7992,3
2898,118579,10440,3
2899,117811,32407,4
2900,118579,10440,3
2901,117811,32407,4
2902,118579,10440,3
2903,117811,32407,4
2904,118579,10440,3
2905,117811,32407,4
2906,24378,7992,3
2907,24378,7992,3
2908,24378,7992,3
2909,24378,7992,3
2910,55210,8358,4
2911,50791,91426,4
2912,71154,91549,4
2913,71154,91549,4
2914,118579,10440,3
2915,117811,32407,4
2916,71154,91549,4
2917,71154,91549,4
2918,71154,91549,4
2919,24378,7992,3
2920,71154,91549,4
2921,55210,8358,4
2922,55210,8358,4
2923,50791,91426,4
2924,50791,91426,4
2925,118579,10440,3
2926,117811,32407,4
2927,55210,8358,4
2928,118579,10440,3
2929,117811,32407,4
2930,55210,8358,4
2931,55210,8358,4
2932,50791,91426,4
2933,50791,91426,4
2934,50791,91426,4
2935,55210,8358,4
2936,24378,7992,3
2937,71154,91549,4
2938,24378,7992,3
2939,50791,91426,4
2940,118579,10440,3
2941,117811,32407,4
2942,118579,10440,3
2943,117811,32407,4
2944,118579,10440,3
2945,117811,32407,4
2946,118579,10440,3
2947,117811,32407,4
2948,24378,7992,3
2949,24378,7992,3
2950,24378,7992,3
2951,24378,7992,3
2952,55210,8358,4
2953,50791,91426,4
2954,71154,91549,4
2955,71154,91549,4
2956,118579,10440,3
2957,117811,32407,4
2958,71154,91549,4
2959,71154,91549,4
2960,71154,91549,4
2961,24378,7992,3
2962,71154,91549,4
2963,55210,8358,4
2964,55210,8358,4
2965,50791,91426,4
2966,50791,91426,4
2967,118579,10440,3
2968,55210,8358,4
2969,117811,32407,4
2970,118579,10440,3
2971,117811,32407,4
2972,55210,8358,4
2973,55210,8358,4
2974,50791,91426,4
2975,50791,91426,4
2976,50791,91426,4
2977,55210,8358,4
2978,24378,7992,3
2979,71154,91549,4
2980,24378,7992,3
2981,50791,91426,4
2982,118579,10440,3
2983,117811,32407,4
2984,118579,10440,3
2985,118579,10440,3
2986,117811,32407,4
2987,117811,32407,4
2988,118579,10440,3
2989,117811,32407,4
2990,24378,7992,3
2991,24378,7992,3
2992,24378,7992,3
2993,24378,7992,3
2994,55210,8358,4
2995,50791,91426,4
2996,71154,91549,4
2997,71154,91549,4
2998,118579,10440,3
2999,117811,32407,4
3000,71154,91549,4
3001,71154,91549,4
3002,71154,91549,4
3003,24378,7992,3
3004,71154,91549,4
3005,55210,8358,4
3006,55210,8358,4
3007,50791,91426,4
3008,50791,91426,4
3009,55210,8358,4
3010,118579,10440,3
3011,117811,32407,4
3012,118579,10440,3
3013,117811,32407,4
3014,50791,91426,4
3015,55210,8358,4
3016,55210,8358,4
3017,50791,91426,4
3018,50791,91426,4
3019,55210,8358,4
3020,71154,91549,4
3021,24378,7992,3
3022,24378,7992,3
3023,50791,91426,4
3024,118579,10440,3
3025,117811,32407,4
3026,118579,10440,3
3027,118579,10440,3
3028,117811,32407,4
3029,117811,32407,4
3030,118579,10440,3
3031,117811,32407,4
3032,24378,7992,3
3033,24378,7992,3
3034,24378,7992,3
3035,24378,7992,3
3036,55210,8358,4
3037,50791,91426,4
3038,71154,91549,4
3039,71154,91549,4
3040,118579,10440,3
3041,117811,32407,4
3042,71154,91549,4
3043,71154,91549,4
3044,71154,91549,4
3045,24378,7992,3
3046,71154,91549,4
3047,55210,8358,4
3048,55210,8358,4
3049,50791,91426,4
3050,50791,91426,4
3051,55210,8358,4
3052,118579,10440,3
3053,117811,32407,4
3054,118579,10440,3
3055,117811,32407,4
3056,50791,91426,4
3057,55210,8358,4
3058,55210,8358,4
3059,50791,91426,4
3060,50791,91426,4
3061,55210,8358,4
3062,71154,91549,4
3063,24378,7992,3
3064,24378,7992,3
3065,50791,91426,4
3066,118579,10440,3
3067,117811,32407,4
3068,118579,10440,3
3069,117811,32407,4
3070,118579,10440,3
3071,117811,32407,4
3072,118579,10440,3
3073,117811,32407,4
3074,24378,7992,3
3075,24378,7992,3
3076,24378,7992,3
3077,24378,7992,3
3078,55210,8358,4
3079,50791,91426,4
3080,71154,91549,4
3081,71154,91549,4
3082,118579,10440,3
3083,117811,32407,4
3084,71154,91549,4
3085,71154,91549,4
3086,24378,7992,3
3087,71154,91549,4
3088,71154,91549,4
3089,55210,8358,4
3090,55210,8358,4
3091,50791,91426,4
3092,50791,91426,4
3093,55210,8358,4
3094,118579,10440,3
3095,117811,32407,4
3096,118579,10440,3
3097,117811,32407,4
3098,55210,8358,4
3099,50791,91426,4
3100,55210,8358,4
3101,50791,91426,4
3102,50791,91426,4
3103,55210,8358,4
3104,71154,91549,4
3105,24378,7992,3
3106,50791,91426,4
3107,24378,7992,3
3108,118579,10440,3
3109,117811,32407,4
3110,118579,10440,3
3111,117811,32407,4
3112,118579,10440,3
3113,117811,32407,4
3114,118579,10440,3
3115,117811,32407,4
3116,24378,7992,3
3117,24378,7992,3
3118,24378,7992,3
3119,24378,7992,3
3120,55210,8358,4
3121,50791,91426,4
3122,71154,91549,4
3123,71154,91549,4
3124,118579,10440,3
3125,117811,32407,4
3126,71154,91549,4
3127,71154,91549,4
3128,24378,7992,3
3129,71154,91549,4
3130,71154,91549,4
3131,55210,8358,4
3132,55210,8358,4
3133,50791,91426,4
3134,50791,91426,4
3135,55210,8358,4
3136,118579,10440,3
3137,117811,32407,4
3138,118579,10440,3
3139,117811,32407,4
3140,50791,91426,4
3141,55210,8358,4
3142,55210,8358,4
3143,50791,91426,4
3144,50791,91426,4
3145,55210,8358,4
3146,71154,91549,4
3147,24378,7992,3
3148,24378,7992,3
3149,118579,10440,3
3150,50791,91426,4
3151,117811,32407,4
3152,118579,10440,3
3153,117811,32407,4
3154,118579,10440,3
3155,117811,32407,4
3156,118579,10440,3
3157,117811,32407,4
3158,24378,7992,3
3159,24378,7992,3
3160,24378,7992,3
3161,24378,7992,3
3162,55210,8358,4
3163,50791,91426,4
3164,71154,91549,4
3165,71154,91549,4
3166,118579,10440,3
3167,117811,32407,4
3168,71154,91549,4
3169,71154,91549,4
3170,24378,7992,3
3171,71154,91549,4
3172,71154,91549,4
3173,55210,8358,4
3174,55210,8358,4
3175,50791,91426,4
3176,50791,91426,4
3177,55210,8358,4
3178,118579,10440,3
3179,117811,32407,4
3180,118579,10440,3
3181,117811,32407,4
3182,55210,8358,4
3183,50791,91426,4
3184,55210,8358,4
3185,50791,91426,4
3186,50791,91426,4
3187,55210,8358,4
3188,71154,91549,4
3189,24378,7992,3
3190,24378,7992,3
3191,118579,10440,3
3192,50791,91426,4
3193,117811,32407,4
3194,118579,10440,3
3195,117811,32407,4
3196,118579,10440,3
3197,117811,32407,4
3198,118579,10440,3
3199,117811,32407,4
3200,24378,7992,3
3201,24378,7992,3
3202,24378,7992,3
3203,24378,7992,3
3204,55210,8358,4
3205,50791,91426,4
3206,71154,91549,4
3207,71154,91549,4
3208,118579,10440,3
3209,117811,32407,4
3210,71154,91549,4
3211,71154,91549,4
3212,24378,7992,3
3213,71154,91549,4
3214,71154,91549,4
3215,55210,8358,4
3216,55210,8358,4
3217,50791,91426,4
3218,50791,91426,4
3219,55210,8358,4
3220,118579,10440,3
3221,117811,32407,4
3222,118579,10440,3
3223,117811,32407,4
3224,55210,8358,4
3225,50791,91426,4
3226,55210,8358,4
3227,50791,91426,4
3228,50791,91426,4
3229,55210,8358,4
3230,24378,7992,3
3231,71154,91549,4
3232,24378,7992,3
3233,118579,10440,3
3234,117811,32407,4
3235,50791,91426,4
3236,118579,10440,3
3237,117811,32407,4
3238,118579,10440,3
3239,117811,32407,4
3240,118579,10440,3
3241,24378,7992,3
3242,117811,32407,4
3243,24378,7992,3
3244,24378,7992,3
3245,24378,7992,3
3246,55210,8358,4
3247,50791,91426,4
3248,71154,91549,4
3249,71154,91549,4
3250,118579,10440,3
3251,117811,32407,4
3252,71154,91549,4
3253,71154,91549,4
3254,24378,7992,3
3255,71154,91549,4
3256,71154,91549,4
3257,55210,8358,4
3258,55210,8358,4
3259,50791,91426,4
3260,50791,91426,4
3261,55210,8358,4
3262,118579,10440,3
3263,118579,10440,3
3264,117811,32407,4
3265,117811,32407,4
3266,50791,91426,4
3267,55210,8358,4
3268,55210,8358,4
3269,50791,91426,4
3270,50791,91426,4
3271,55210,8358,4
3272,24378,7992,3
3273,24378,7992,3
3274,71154,91549,4
3275,118579,10440,3
3276,117811,32407,4
3277,50791,91426,4
3278,118579,10440,3
3279,117811,32407,4
3280,118579,10440,3
3281,117811,32407,4
3282,24378,7992,3
3283,118579,10440,3
3284,117811,32407,4
3285,24378,7992,3
3286,24378,7992,3
3287,24378,7992,3
3288,55210,8358,4
3289,50791,91426,4
3290,71154,91549,4
3291,71154,91549,4
3292,118579,10440,3
3293,117811,32407,4
3294,71154,91549,4
3295,71154,91549,4
3296,24378,7992,3
3297,71154,91549,4
3298,71154,91549,4
3299,55210,8358,4
3300,55210,8358,4
3301,50791,91426,4
3302,50791,91426,4
3303,55210,8358,4
3304,118579,10440,3
3305,117811,32407,4
3306,118579,10440,3
3307,117811,32407,4
3308,50791,91426,4
3309,55210,8358,4
3310,55210,8358,4
3311,50791,91426,4
3312,50791,91426,4
3313,55210,8358,4
3314,24378,7992,3
3315,24378,7992,3
3316,71154,91549,4
3317,118579,10440,3
3318,117811,32407,4
3319,50791,91426,4
3320,118579,10440,3
3321,117811,32407,4
3322,118579,10440,3
3323,117811,32407,4
3324,24378,7992,3
3325,118579,10440,3
3326,117811,32407,4
3327,24378,7992,3
3328,24378,7992,3
3329,24378,7992,3
3330,55210,8358,4
3331,50791,91426,4
3332,71154,91549,4
3333,71154,91549,4
3334,118579,10440,3
3335,117811,32407,4
3336,71154,91549,4
3337,71154,91549,4
3338,24378,7992,3
3339,71154,91549,4
3340,71154,91549,4
3341,55210,8358,4
3342,55210,8358,4
3343,50791,91426,4
3344,50791,91426,4
3345,55210,8358,4
3346,118579,10440,3
3347,118579,10440,3
3348,117811,32407,4
3349,117811,32407,4
3350,50791,91426,4
3351,55210,8358,4
3352,55210,8358,4
3353,50791,91426,4
3354,50791,91426,4
3355,24378,7992,3
3356,24378,7992,3
3357,55210,8358,4
3358,71154,91549,4
3359,118579,10440,3
3360,117811,32407,4
3361,50791,91426,4
3362,118579,10440,3
3363,117811,32407,4
3364,118579,10440,3
3365,117811,32407,4
3366,24378,7992,3
3367,118579,10440,3
3368,117811,32407,4
3369,24378,7992,3
3370,24378,7992,3
3371,24378,7992,3
3372,55210,8358,4
3373,50791,91426,4
3374,71154,91549,4
3375,71154,91549,4
3376,118579,10440,3
3377,117811,32407,4
3378,71154,91549,4
3379,71154,91549,4
3380,24378,7992,3
3381,71154,91549,4
3382,71154,91549,4
3383,55210,8358,4
3384,55210,8358,4
3385,50791,91426,4
3386,50791,91426,4
3387,118579,10440,3
3388,117811,32407,4
3389,118579,10440,3
3390,55210,8358,4
3391,117811,32407,4
3392,55210,8358,4
3393,50791,91426,4
3394,55210,8358,4
3395,50791,91426,4
3396,24378,7992,3
3397,50791,91426,4
3398,24378,7992,3
3399,71154,91549,4
3400,55210,8358,4
3401,118579,10440,3
3402,117811,32407,4
3403,50791,91426,4
3404,118579,10440,3
3405,117811,32407,4
3406,118579,10440,3
3407,117811,32407,4
3408,24378,7992,3
3409,118579,10440,3
3410,117811,32407,4
3411,24378,7992,3
3412,24378,7992,3
3413,24378,7992,3
3414,55210,8358,4
3415,50791,91426,4
3416,71154,91549,4
3417,71154,91549,4
3418,118579,10440,3
3419,117811,32407,4
3420,71154,91549,4
3421,71154,91549,4
3422,24378,7992,3
3423,71154,91549,4
3424,71154,91549,4
3425,55210,8358,4
3426,55210,8358,4
3427,50791,91426,4
3428,50791,91426,4
3429,118579,10440,3
3430,118579,10440,3
3431,117811,32407,4
3432,117811,32407,4
3433,55210,8358,4
3434,55210,8358,4
3435,50791,91426,4
3436,55210,8358,4
3437,50791,91426,4
3438,24378,7992,3
3439,24378,7992,3
3440,50791,91426,4
3441,71154,91549,4
3442,55210,8358,4
3443,118579,10440,3
3444,117811,32407,4
3445,50791,91426,4
3446,118579,10440,3
3447,117811,32407,4
3448,118579,10440,3
3449,117811,32407,4
3450,24378,7992,3
3451,118579,10440,3
3452,117811,32407,4
3453,24378,7992,3
3454,24378,7992,3
3455,24378,7992,3
3456,55210,8358,4
3457,50791,91426,4
3458,71154,91549,4
3459,71154,91549,4
3460,118579,10440,3
3461,117811,32407,4
3462,71154,91549,4
3463,71154,91549,4
3464,24378,7992,3
3465,71154,91549,4
3466,55210,8358,4
3467,55210,8358,4
3468,71154,91549,4
3469,50791,91426,4
3470,50791,91426,4
3471,118579,10440,3
3472,118579,10440,3
3473,117811,32407,4
3474,117811,32407,4
3475,55210,8358,4
3476,55210,8358,4
3477,50791,91426,4
3478,50791,91426,4
3479,55210,8358,4
3480,24378,7992,3
3481,24378,7992,3
3482,71154,91549,4
3483,50791,91426,4
3484,55210,8358,4
3485,118579,10440,3
3486,117811,32407,4
3487,50791,91426,4
3488,118579,10440,3
3489,117811,32407,4
3490,118579,10440,3
3491,117811,32407,4
3492,24378,7992,3
3493,118579,10440,3
3494,117811,32407,4
3495,24378,7992,3
3496,24378,7992,3
3497,24378,7992,3
3498,55210,8358,4
3499,50791,91426,4
3500,71154,91549,4
3501,71154,91549,4
3502,118579,10440,3
3503,117811,32407,4
3504,71154,91549,4
3505,71154,91549,4
3506,24378,7992,3
3507,71154,91549,4
3508,55210,8358,4
3509,55210,8358,4
3510,71154,91549,4
3511,50791,91426,4
3512,50791,91426,4
3513,118579,10440,3
3514,118579,10440,3
3515,117811,32407,4
3516,117811,32407,4
3517,55210,8358,4
3518,55210,8358,4
3519,50791,91426,4
3520,50791,91426,4
3521,55210,8358,4
3522,24378,7992,3
3523,24378,7992,3
3524,71154,91549,4
3525,50791,91426,4
3526,55210,8358,4
3527,118579,10440,3
3528,117811,32407,4
3529,50791,91426,4
3530,118579,10440,3
3531,117811,32407,4
3532,118579,10440,3
3533,117811,32407,4
3534,24378,7992,3
3535,118579,10440,3
3536,117811,32407,4
3537,24378,7992,3
3538,24378,7992,3
3539,55210,8358,4
3540,24378,7992,3
3541,50791,91426,4
3542,71154,91549,4
3543,71154,91549,4
3544,118579,10440,3
3545,117811,32407,4
3546,71154,91549,4
3547,71154,91549,4
3548,24378,7992,3
3549,71154,91549,4
3550,55210,8358,4
3551,55210,8358,4
3552,71154,91549,4
3553,50791,91426,4
3554,50791,91426,4
3555,118579,10440,3
3556,117811,32407,4
3557,118579,10440,3
3558,117811,32407,4
3559,55210,8358,4
3560,55210,8358,4
3561,50791,91426,4
3562,50791,91426,4
3563,55210,8358,4
3564,24378,7992,3
3565,24378,7992,3
3566,71154,91549,4
3567,50791,91426,4
3568,55210,8358,4
3569,118579,10440,3
3570,117811,32407,4
3571,118579,10440,3
3572,117811,32407,4
3573,50791,91426,4
3574,118579,10440,3
3575,117811,32407,4
3576,24378,7992,3
3577,118579,10440,3
3578,24378,7992,3
3579,117811,32407,4
3580,24378,7992,3
3581,55210,8358,4
3582,24378,7992,3
3583,50791,91426,4
3584,71154,91549,4
3585,71154,91549,4
3586,118579,10440,3
3587,117811,32407,4
3588,71154,91549,4
3589,71154,91549,4
3590,24378,7992,3
3591,71154,91549,4
3592,55210,8358,4
3593,55210,8358,4
3594,71154,91549,4
3595,50791,91426,4
3596,50791,91426,4
3597,118579,10440,3
3598,117811,32407,4
3599,118579,10440,3
3600,117811,32407,4
3601,55210,8358,4
3602,55210,8358,4
3603,50791,91426,4
3604,50791,91426,4
3605,55210,8358,4
3606,24378,7992,3
3607,24378,7992,3
3608,71154,91549,4
3609,50791,91426,4
3610,55210,8358,4
3611,118579,10440,3
3612,117811,32407,4
3613,118579,10440,3
3614,50791,91426,4
3615,117811,32407,4
3616,118579,10440,3
3617,117811,32407,4
3618,24378,7992,3
3619,118579,10440,3
3620,117811,32407,4
3621,24378,7992,3
3622,24378,7992,3
3623,55210,8358,4
3624,24378,7992,3
3625,50791,91426,4
3626,71154,91549,4
3627,71154,91549,4
3628,118579,10440,3
3629,117811,32407,4
3630,71154,91549,4
3631,71154,91549,4
3632,24378,7992,3
3633,71154,91549,4
3634,55210,8358,4
3635,55210,8358,4
3636,71154,91549,4
3637,50791,91426,4
3638,50791,91426,4
3639,118579,10440,3
3640,117811,32407,4
3641,118579,10440,3
3642,117811,32407,4
3643,55210,8358,4
3644,55210,8358,4
3645,50791,91426,4
3646,55210,8358,4
3647,50791,91426,4
3648,24378,7992,3
3649,24378,7992,3
3650,71154,91549,4
3651,50791,91426,4
3652,55210,8358,4
3653,118579,10440,3
3654,117811,32407,4
3655,50791,91426,4
3656,118579,10440,3
3657,117811,32407,4
3658,118579,10440,3
3659,117811,32407,4
3660,24378,7992,3
3661,118579,10440,3
3662,117811,32407,4
3663,24378,7992,3
3664,24378,7992,3
3665,55210,8358,4
3666,24378,7992,3
3667,50791,91426,4
3668,71154,91549,4
3669,71154,91549,4
3670,118579,10440,3
3671,117811,32407,4
3672,71154,91549,4
3673,24378,7992,3
3674,71154,91549,4
3675,71154,91549,4
3676,55210,8358,4
3677,55210,8358,4
3678,71154,91549,4
3679,50791,91426,4
3680,50791,91426,4
3681,118579,10440,3
3682,117811,32407,4
3683,118579,10440,3
3684,117811,32407,4
3685,55210,8358,4
3686,55210,8358,4
3687,50791,91426,4
3688,50791,91426,4
3689,55210,8358,4
3690,24378,7992,3
3691,24378,7992,3
3692,71154,91549,4
3693,50791,91426,4
3694,55210,8358,4
3695,118579,10440,3
3696,117811,32407,4
3697,50791,91426,4
3698,118579,10440,3
3699,117811,32407,4
3700,118579,10440,3
3701,117811,32407,4
3702,24378,7992,3
3703,118579,10440,3
3704,117811,32407,4
3705,24378,7992,3
3706,24378,7992,3
3707,55210,8358,4
3708,24378,7992,3
3709,50791,91426,4
3710,71154,91549,4
3711,71154,91549,4
3712,118579,10440,3
3713,117811,32407,4
3714,71154,91549,4
3715,24378,7992,3
3716,71154,91549,4
3717,71154,91549,4
3718,55210,8358,4
3719,55210,8358,4
3720,71154,91549,4
3721,50791,91426,4
3722,50791,91426,4
3723,118579,10440,3
3724,117811,32407,4
3725,118579,10440,3
3726,117811,32407,4
3727,55210,8358,4
3728,55210,8358,4
3729,50791,91426,4
3730,50791,91426,4
3731,55210,8358,4
3732,24378,7992,3
3733,71154,91549,4
3734,24378,7992,3
3735,50791,91426,4
3736,118579,10440,3
3737,55210,8358,4
3738,117811,32407,4
3739,118579,10440,3
3740,117811,32407,4
3741,50791,91426,4
3742,118579,10440,3
3743,117811,32407,4
3744,24378,7992,3
3745,24378,7992,3
3746,118579,10440,3
3747,117811,32407,4
3748,24378,7992,3
3749,55210,8358,4
3750,24378,7992,3
3751,50791,91426,4
3752,71154,91549,4
3753,71154,91549,4
3754,118579,10440,3
3755,117811,32407,4
3756,71154,91549,4
3757,24378,7992,3
3758,71154,91549,4
3759,71154,91549,4
3760,55210,8358,4
3761,55210,8358,4
3762,71154,91549,4
3763,50791,91426,4
3764,50791,91426,4
3765,118579,10440,3
3766,117811,32407,4
3767,118579,10440,3
3768,117811,32407,4
3769,55210,8358,4
3770,55210,8358,4
3771,50791,91426,4
3772,50791,91426,4
3773,55210,8358,4
3774,24378,7992,3
3775,71154,91549,4
3776,24378,7992,3
3777,50791,91426,4
3778,118579,10440,3
3779,117811,32407,4
3780,55210,8358,4
3781,118579,10440,3
3782,117811,32407,4
3783,50791,91426,4
3784,118579,10440,3
3785,117811,32407,4
3786,24378,7992,3
3787,118579,10440,3
3788,24378,7992,3
3789,117811,32407,4
3790,24378,7992,3
3791,55210,8358,4
3792,24378,7992,3
3793,50791,91426,4
3794,71154,91549,4
3795,71154,91549,4
3796,118579,10440,3
3797,117811,32407,4
3798,71154,91549,4
3799,24378,7992,3
3800,71154,91549,4
3801,71154,91549,4
3802,55210,8358,4
3803,55210,8358,4
3804,50791,91426,4
3805,71154,91549,4
3806,50791,91426,4
3807,118579,10440,3
3808,117811,32407,4
3809,118579,10440,3
3810,117811,32407,4
3811,55210,8358,4
3812,55210,8358,4
3813,50791,91426,4
3814,50791,91426,4
3815,71154,91549,4
3816,24378,7992,3
3817,55210,8358,4
3818,24378,7992,3
3819,50791,91426,4
3820,118579,10440,3
3821,117811,32407,4
3822,55210,8358,4
3823,118579,10440,3
3824,117811,32407,4
3825,50791,91426,4
3826,118579,10440,3
3827,117811,32407,4
3828,24378,7992,3
3829,24378,7992,3
3830,118579,10440,3
3831,117811,32407,4
3832,24378,7992,3
3833,55210,8358,4
3834,50791,91426,4
3835,24378,7992,3
3836,71154,91549,4
3837,71154,91549,4
3838,118579,10440,3
3839,117811,32407,4
3840,71154,91549,4
3841,24378,7992,3
3842,71154,91549,4
3843,71154,91549,4
3844,55210,8358,4
3845,55210,8358,4
3846,50791,91426,4
3847,50791,91426,4
3848,71154,91549,4
3849,118579,10440,3
3850,118579,10440,3
3851,117811,32407,4
3852,117811,32407,4
3853,55210,8358,4
3854,55210,8358,4
3855,50791,91426,4
3856,50791,91426,4
3857,71154,91549,4
3858,24378,7992,3
3859,24378,7992,3
3860,55210,8358,4
3861,50791,91426,4
3862,118579,10440,3
3863,117811,32407,4
3864,55210,8358,4
3865,118579,10440,3
3866,117811,32407,4
3867,50791,91426,4
3868,118579,10440,3
3869,117811,32407,4
3870,24378,7992,3
3871,24378,7992,3
3872,118579,10440,3
3873,117811,32407,4
3874,24378,7992,3
3875,55210,8358,4
3876,50791,91426,4
3877,24378,7992,3
3878,71154,91549,4
3879,71154,91549,4
3880,118579,10440,3
3881,117811,32407,4
3882,71154,91549,4
3883,24378,7992,3
3884,71154,91549,4
3885,71154,91549,4
3886,55210,8358,4
3887,55210,8358,4
3888,50791,91426,4
3889,50791,91426,4
3890,71154,91549,4
3891,118579,10440,3
3892,118579,10440,3
3893,117811,32407,4
3894,117811,32407,4
3895,55210,8358,4
3896,55210,8358,4
3897,50791,91426,4
3898,71154,91549,4
3899,50791,91426,4
3900,24378,7992,3
3901,24378,7992,3
3902,55210,8358,4
3903,50791,91426,4
